Vehicle No,Vehicle Name  ,Company  ,Latitude,Longitude,Gps,Branch,Vehicletype,Gpsactualtime,Datetime,Status,Devicemodel,Speed,Imeino,Odometer,Poi,Immobilize State  ,Ign,Driver First Name,Angle,Sos,Externalvolt,Driver Last Name,Power,Location
MH48J0196,--,SWM,19.4242466,72.80754,ON,E,Compactor,21-10-2024 08:31:53,21-10-2024 08:31:53,IDLE,FMB920,0,352016706590833,3711430,1.44 km from Raj palace masjid,--,ON,--,173,--,13.81,--,ON,"Third Road Masjid, A-60, 3rd Road, Sriprastha, Nalasopara West, Vasai-Virar, Maharashtra (NW)"
MH28D3300 Z12,--,SWM,19.4422416,72.8548716,ON,F,Forklift,21-10-2024 08:31:56,21-10-2024 08:31:57,STOP,FMB920,0,352016706590817,5620374,--,--,OFF,--,290,--,13.03,--,ON,"Shyam Masala Store, Unnamed Road, Dhaniv Baug, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH48J0206,--,SWM,19.41804,72.8218566,ON,D,Compactor,21-10-2024 08:31:51,21-10-2024 08:31:52,RUNNING,FMB920,0,352016706543303,608436,1.39 km from Rehan Medical,--,ON,--,315,--,13.33,--,ON,"Jay Maharashtra Chana Sing Farsan Mart, Shop No.15, Siddhi Vinayak Shopping Center,, Achole Rd, Bori Colony, Moregaon Talao, Nalasopara East, Thane, Maharashtra (NE)"
MH48J0754,--,SWM,19.4042333,72.8601183,ON,B,Compactor,21-10-2024 08:31:52,21-10-2024 08:31:53,RUNNING,FMB920,11,352016706609930,7250348,--,--,ON,--,13,--,13.43,--,ON,"Nidhi Industrial Complex, Sativali Rd, 16, Sativali Rd, Phase 2, Golani Naka, Vasai East, sativli, Maharashtra (SW)"
MH48J0749,--,SWM,19.4281416,72.8179866,ON,B,Forklift,21-10-2024 08:32:00,21-10-2024 08:32:01,IDLE,FMB920,0,352016706610110,6995909,0.39 km from Raj palace masjid,--,ON,--,358,--,15.56,--,ON,"Central Park Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48AY372 Z15,--,SWM,19.4108166,72.8795716,ON,G,Compactor,21-10-2024 08:31:53,21-10-2024 08:31:54,IDLE,FMB920,0,352016706609963,3964262,--,--,ON,--,86,--,27.55,--,ON,"Tungareshwar Temple Gate, Tungareshwar Rd, Golani Naka, Vasai East, sativli, Maharashtra (NE)"
5755120532361,--,RTSVVMC,19.4717766,72.8202283,ON,RTSVVMC,CamperVan,21-10-2024 08:31:53,21-10-2024 08:31:54,RUNNING,FMB920,0,352016706590619,14159653,--,--,ON,--,339,--,27.37,--,ON,"205, Chandansar Rd, Sai Nath Nagar, Virar East, Virar, Maharashtra (NE)"
MH04FJ7470,--,SWM,19.3879233,72.826545,ON,H,Crane,21-10-2024 08:32:01,21-10-2024 08:32:02,IDLE,FMB920,0,352016706590544,6967291,--,--,ON,--,347,--,27.05,--,ON,"DCB Bank, Gautam Govind Building, Ambadi Rd, Vishwakarma Estate, Vasai West, Vasai-Virar, Maharashtra (SE)"
MH48AY245 Z17,--,SWM,19.382245,72.8153983,ON,H,Compactor,21-10-2024 08:31:35,21-10-2024 08:31:36,RUNNING,FMB920,0,352016706590460,7276423,--,--,ON,--,115,--,27.46,--,ON,"Karthik Fast Foods, Navghar, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH04BU7735,--,SWM,19.4309716,72.8102383,ON,E,Crane,21-10-2024 08:32:01,21-10-2024 08:32:02,STOP,FMB920,38,352016706543139,8576403,0.9 km from Raj palace masjid,--,OFF,--,172,--,12.74,--,ON,"Shiv Shakti Paratha Centre and Bhojanalay, Shop Number 14 Sai Heights , Near Yashwant Gaurav Complex, Nalasopara West, Nala Sopara, Maharashtra (NE)"
MH48G0588,--,SWM,19.4548,72.811475,ON,A,Crane,21-10-2024 08:31:52,21-10-2024 08:31:52,RUNNING,FMB920,7,352016706543386,4793486,--,--,ON,--,138,--,13.81,--,ON,"viva supermarket, ground floor aarti apartment, Vartak Rd, Viva Super Market, Gaothan, Virar West, Virar, Maharashtra (NE)"
MH04BU7734,--,SWM,19.4027383,72.8232866,ON,D,Forklift,21-10-2024 08:31:59,21-10-2024 08:32:00,STOP,FMB920,11,352016706554052,4535921,--,--,OFF,--,45,--,12.33,--,ON,"Shree Yashwant Empire, Pragati Nagar, Vasant Nagari, Nalasopara East, Vasai-Virar, Maharashtra (NW)"
MH48CB0218,--,SWM,19.47545,72.8126266,ON,A,Forklift,21-10-2024 08:32:00,21-10-2024 08:32:01,RUNNING,FMB920,7,352016706554037,7570756,--,--,ON,--,198,--,14.25,--,ON,"Vitthal Rakhumai Temple, Deul Aali, Naringi, Virar East, Virar, Maharashtra (NE)"
MH48J553 Z8,--,RTSVVMC,19.4550899,72.8207099,ON,D,Compactor,21-10-2024 08:31:57,21-10-2024 08:31:58,STOP,FMB920,6,352016706543154,15032975,--,--,OFF,--,214,--,12.62,--,ON,"Pragati Super Market, Phoolpada Rd, RJ Nagar, Virar East, Virar, Maharashtra (NE)"
5755120532380,--,RTSVVMC,19.4408533,72.80712,ON,RTSVVMC,CamperVan,21-10-2024 08:31:57,21-10-2024 08:31:58,RUNNING,FMB920,6,352016706554110,8951334,1.32 km from Kolkata Hotel,--,ON,--,160,--,13.7,--,ON,"MHADA Complex 6-D Wing, MAHADA Society, Yashavant Nagar, Virar East, Virar, Maharashtra (SE)"
MH04B1418 Z13,--,RTSVVMC,19.4166533,72.8357366,ON,F,Forklift,21-10-2024 08:31:32,21-10-2024 08:31:33,IDLE,FMB920,0,352016706590478,5035541,2.0 km from Rahmat Nagar,--,ON,--,358,--,13.62,--,ON,"Mangal Murti High School,, Hawai Pada, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48AY240 Z8,--,SWM,19.4066933,72.8264383,ON,A,Compactor,21-10-2024 08:31:51,21-10-2024 08:31:52,IDLE,FMB920,0,352016706553864,5925111,--,--,ON,--,319,--,27.63,--,ON,"shop no.3, Chaurasiya General Store And Pan Bhandar, Rashmi Regency 1, Nalasopara - Vasai Link Rd, behind fire brigade , opp aditi hall, Yashvant Viva Twp, Nalasopara East, Vasai-Virar, Maharashtra (SE)"
MH48C0285,--,SWM,19.4522083,72.8130566,ON,A,Truck,21-10-2024 08:31:52,21-10-2024 08:31:53,IDLE,FMB920,0,352016706543378,4238530,2.38 km from Raj palace masjid,--,ON,--,188,--,13.99,--,ON,"Hotel Sanman Pure Veg, Raut Arcade, 1 Near, Chintamani Mandir Subway, Pimpal Wadi, Virar East, Virar, Maharashtra (SE)"
MH48Y238,--,SWM,19.4121549,72.8239983,ON,D,Compactor,21-10-2024 08:31:55,21-10-2024 08:31:56,IDLE,FMB920,0,352016706611639,5039282,1.94 km from Rehan Medical,--,ON,--,43,--,27.36,--,ON,"SPICE FAMILY CHINESE RESTAURANT, shop no 2 , Kailas darsan 2, alkapuri, Shiv Chaya Chawl, Yashvant Viva Twp, Nalasopara East, Nallasopara east, Maharashtra (SW)"
MH48CB0115,--,SWM,19.432305,72.8233416,ON,E,Forklift,21-10-2024 08:31:55,21-10-2024 08:31:56,STOP,FMB920,0,352016706610169,153467,0.48 km from Raj palace masjid,--,OFF,--,236,--,12.64,--,ON,"St. Anthonys High School., More Gaon, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48C0049,--,RTSVVMC,19.4551466,72.829545,ON,A,Forklift,21-10-2024 08:31:55,21-10-2024 08:31:56,IDLE,FMB920,0,352016706553898,7026482,--,--,ON,--,19,--,24.81,--,ON,"Sri Sai Shantidham,Sai Baba Mandir, Vikas Nagari, Virar East, Virar, Maharashtra (NE)"
MH48C0080,--,SWM,19.4478666,72.80907,ON,A,Forklift,21-10-2024 08:31:58,21-10-2024 08:31:59,IDLE,FMB920,0,352016706554029,4912010,2.08 km from Raj palace masjid,--,ON,--,287,--,13.49,--,ON,"Maharaja Dinning Hall, Mayakar Wadi, Virat Nagar, Near New Platform No 1, Padman Sarkar Nagar, Virat Nagar, Virar West, Virar, Maharashtra (NW)"
MH48AY0235,--,RTSVVMC,19.4665599,72.8009733,ON,RTSVVMC,CamperVan,21-10-2024 08:32:01,21-10-2024 08:32:02,RUNNING,FMB920,6,352016706671567,18344778,--,--,ON,--,273,--,27.43,--,ON,"Mahamaya Grocery Stores, Shop Number 17 Kavya Avenue, c3, Rustomjee Global City, Virar West, Virar, Maharashtra (SW)"
MH04CB0116,--,SWM,19.4025716,72.8594666,ON,F,Forklift,21-10-2024 08:32:00,21-10-2024 08:32:01,RUNNING,FMB920,10,352016709171151,7883853,--,--,ON,--,187,--,14.1,--,ON,"Nidhi Industrial Complex, Sativali Rd, 16, Sativali Rd, Phase 2, Golani Naka, Vasai East, sativli, Maharashtra (SW)"
MH48J0760,--,SWM,19.3843149,72.836085,ON,A,Crane,21-10-2024 08:32:00,21-10-2024 08:32:00,STOP,FMB920,0,352016706670924,4490488,--,--,OFF,--,52,--,12.39,--,ON,"Bank of Baroda, Gauri App, Ambika Comm Complex,Navghar Road, Vasai East, Sinnerphata, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (SE)"
MH48C0054,--,SWM,19.4364,72.86295,ON,F,Compactor,21-10-2024 08:31:59,21-10-2024 08:31:59,IDLE,FMB920,0,352016706301926,3985252,--,--,ON,--,291,--,28.39,--,ON,"Dhaniv, Dhaniv Baug, Nalasopara East, Dhaniv, Maharashtra (NE)"
mh48cb0119 Z18,--,SWM,19.336685,72.8037883,ON,I,Compactor,21-10-2024 08:31:59,21-10-2024 08:32:00,IDLE,FMB920,0,352016708222237,11021993,--,--,ON,--,22,--,14.22,--,ON,"St. Peter School, Rajani Rd, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48C0287,--,SWM,19.4632333,72.7762866,ON,A,Crane,21-10-2024 08:31:59,21-10-2024 08:32:00,STOP,FMB920,0,352016707298055,7282842,--,--,OFF,--,319,--,13.14,--,ON,"Vasai Vikas Sah. Bank Ltd. (Aagashi Branch), Agashi Rd, Agashi, Virar West, Virar, Maharashtra (NW)"
5755120532307,--,RTSVVMC,19.408165,72.8274016,ON,RTSVVMC,CamperVan,21-10-2024 08:32:00,21-10-2024 08:32:01,IDLE,FMB920,0,352016708224043,5500328,2.44 km from Sai Children School,--,ON,--,142,--,27.81,--,ON,"Apollo Childrens Hospital, E-o1, Jay Vijay Nagar, Vasai Link Road, Opposite Saraswat Bank, Jay Vijay Nagar, Yashvant Viva Twp, Vasai East, Nallasopara, Maharashtra (NW)"
MH48C0086,--,SWM,19.450355,72.8045816,ON,A,Crane,21-10-2024 08:31:58,21-10-2024 08:31:59,STOP,FMB920,0,352016706490588,5575991,2.57 km from Raj palace masjid,--,OFF,--,210,--,9.94,--,ON,"Highway Phata, Kamanwala Nagar, Sheetal Nagar, Virar West, Virar, Maharashtra (NW)"
MH48G1510 Z5,--,SWM,19.4547266,72.8245766,ON,D,Crane,21-10-2024 08:31:59,21-10-2024 08:32:00,RUNNING,FMB920,12,352016706464906,2821062,--,--,ON,--,117,--,14.27,--,ON,"Hotel Kalvan, Shop no.1, Chitamani jivan Apt., nr. Ghandi Chowk, Auto Stand, Virar east,, Virar East, Palghar, Maharashtra (SW)"
MH48BM7148,--,MEDICAL DEPT,19.43775,72.8606383,ON,F,CamperVan,21-10-2024 08:30:53,21-10-2024 08:30:53,STOP,FMB920,0,352016708028220,3408096,--,--,OFF,--,40,--,12.72,--,ON,"Dhaniv, Nalasopara East, Dhaniv, Maharashtra (NW)"
MH48BM6846,--,RTSVVMC,19.4262599,72.8388533,ON,RTSVVMC,CamperVan,21-10-2024 08:30:59,21-10-2024 08:30:59,RUNNING,FMB920,18,352592572616605,3834566,1.73 km from Rahmat Nagar,--,ON,--,241,--,13.96,--,ON,"Rana Pratap Vidhyalay, Pelhar Rd, Mahan, Nalasopara East, Bilalpada, Maharashtra (SE)"
MH48BM6842,--,RTSVVMC,19.4432999,72.8183349,ON,RTSVVMC,CamperVan,21-10-2024 08:30:58,21-10-2024 08:30:59,RUNNING,FMB920,12,352592572734747,4193792,1.07 km from Police chouki pragati Nagar,--,ON,--,3,--,13.74,--,ON,"sai krupa pure veg restaurant, shop no 28, venice bldg. mohak city, virar -nsp_, Virar - Nala Sopara Link Rd, Ekvira Darshan, Virar East, mumbai, Maharashtra (NE)"
MH04DD1733,--,SWM,19.4208616,72.80611,ON,E,Crane,21-10-2024 08:30:58,21-10-2024 08:30:58,STOP,FMB920,6,352016707303855,9523461,1.79 km from Raj palace masjid,--,OFF,--,157,--,12.98,--,ON,"Darul Mamur Masjid, A-2, Sriprastha, Nallasopara, Sriprastha, Nalasopara West, Nala Sopara, Maharashtra (NE)"
MH48CC1463,--,RTSVVMC,19.471995,72.8339166,ON,RTSVVMC,CamperVan,21-10-2024 08:31:01,21-10-2024 08:31:01,IDLE,FMB920,0,352016706569258,4821330,--,--,ON,--,45,--,13.37,--,ON,"HP PETROL PUMP - RAHIL AUTO SERVICES, Chandansar Village, Taluka Vasai, Virar East, Chandansar, Virar, Maharashtra (SW)"
MH48CB1387,--,SWM,19.4697566,72.8437766,ON,F,CamperVan,21-10-2024 08:31:00,21-10-2024 08:31:00,RUNNING,FMB920,10,352016706620036,4666078,--,--,ON,--,78,--,13.52,--,ON,"Bhatpada, Chandansar, Virar, Maharashtra (NW)"
MH48CB0230 Z18,--,SWM,19.3395833,72.8057416,ON,A,Truck,21-10-2024 08:30:55,21-10-2024 08:30:56,IDLE,FMB920,0,352016706593290,5446011,--,--,ON,--,182,--,14.7,--,ON,"Dominos Pizza, shop no 8 ground floor, emarald building, PAM imfrastructure, G. G. College Road, Village Malonde, Vasai west, Koliwada, Vasai West, Thane, Maharashtra (SW)"
MH48CC1459,--,RTSVVMC,19.39307,72.86143,ON,RTSVVMC,Forklift,21-10-2024 08:30:56,21-10-2024 08:30:57,IDLE,FMB920,0,352016707284550,5002000,--,--,ON,--,309,--,14.61,--,ON,"Platinum Hospital, Vasai East Salt Plant, Vasai East, Rajavali, Maharashtra (SW)"
MH48C0082,--,SWM,19.4403083,72.7741499,ON,A,Forklift,21-10-2024 08:30:56,21-10-2024 08:30:56,STOP,FMB920,0,352016706664679,7605059,--,--,OFF,--,204,--,11.11,--,ON,"The Thane District Central Co-op. Bank Ltd, Umbergothan - Satpala Rd, Pipri Dontalav, Virar West, Vatar, Maharashtra (NW)"
MH48AY237 Z8,--,SWM,19.40303,72.82908,ON,D,Compactor,21-10-2024 08:30:59,21-10-2024 08:30:59,IDLE,FMB920,0,352016706590577,5566313,--,--,ON,--,106,--,25.04,--,ON,"Nooriya Rizviya Masjid, Pragati Nagar, Vasant Nagari, Nalasopara East, Vasai-Virar, Maharashtra (SE)"
MH49C0292,--,SWM,19.46003,72.85125,ON,C,Forklift,21-10-2024 08:31:01,21-10-2024 08:31:02,IDLE,FMB920,0,352016706551041,1251477,--,--,ON,--,44,--,13.22,--,ON,"ISKCON VIRAR and GAUSHALA: Shri Shri Radha Brajsundarji Temple, Virar East., Virar Kaner Road, Hare Krsna Land, Bhatpada, Virar East, Virar, Maharashtra (SE)"
MH48J0196,--,SWM,19.4247383,72.8075216,ON,E,Compactor,21-10-2024 08:30:55,21-10-2024 08:30:55,RUNNING,FMB920,11,352016706590833,3711376,1.41 km from Raj palace masjid,--,ON,--,181,--,13.93,--,ON,"Third Road Masjid, A-60, 3rd Road, Sriprastha, Nalasopara West, Vasai-Virar, Maharashtra (NW)"
MH28D3300 Z12,--,SWM,19.4422516,72.8549149,ON,F,Forklift,21-10-2024 08:30:58,21-10-2024 08:31:00,RUNNING,FMB920,4,352016706590817,5620370,--,--,ON,--,253,--,14.26,--,ON,"Shyam Masala Store, Unnamed Road, Dhaniv Baug, Nalasopara East, Nala Sopara, Maharashtra (NW)"
MH48J0206,--,SWM,19.4180583,72.8219099,ON,D,Compactor,21-10-2024 08:31:01,21-10-2024 08:31:01,RUNNING,FMB920,0,352016706543303,608436,1.38 km from Rehan Medical,--,ON,--,315,--,13.42,--,ON,"Achola old Masjid (purani masjid ), Achole road Masjid, Achole Rd, Sunshine City, Moregaon Talao, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48J0754,--,SWM,19.4038249,72.8600083,ON,B,Compactor,21-10-2024 08:30:16,21-10-2024 08:30:16,STOP,FMB920,0,352016706609930,7250294,--,--,OFF,--,34,--,11.17,--,ON,"Nidhi Industrial Complex, Sativali Rd, 16, Sativali Rd, Phase 2, Golani Naka, Vasai East, sativli, Maharashtra (SW)"
MH48J0749,--,SWM,19.4281416,72.8179866,ON,B,Forklift,21-10-2024 08:31:00,21-10-2024 08:31:00,IDLE,FMB920,0,352016706610110,6995909,0.39 km from Raj palace masjid,--,ON,--,358,--,15.6,--,ON,"Central Park Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48AY372 Z15,--,SWM,19.4108166,72.8795716,ON,G,Compactor,21-10-2024 08:30:53,21-10-2024 08:30:53,IDLE,FMB920,0,352016706609963,3964262,--,--,ON,--,86,--,27.54,--,ON,"Tungareshwar Temple Gate, Tungareshwar Rd, Golani Naka, Vasai East, sativli, Maharashtra (NE)"
5755120532361,--,RTSVVMC,19.4717966,72.8201666,ON,RTSVVMC,CamperVan,21-10-2024 08:30:56,21-10-2024 08:30:56,IDLE,FMB920,0,352016706590619,14159633,--,--,ON,--,134,--,27.37,--,ON,"205, Chandansar Rd, Sai Nath Nagar, Virar East, Virar, Maharashtra (NE)"
MH04FJ7470,--,SWM,19.3866299,72.8258716,ON,H,Crane,21-10-2024 08:31:00,21-10-2024 08:31:00,RUNNING,FMB920,14,352016706590544,6967104,--,--,ON,--,66,--,27.91,--,ON,"Kanekar Hospital, Vasai, Vishwakarma Estate, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48AY245 Z17,--,SWM,19.382255,72.8153266,ON,H,Compactor,21-10-2024 08:30:57,21-10-2024 08:30:58,RUNNING,FMB920,0,352016706590460,7276401,--,--,ON,--,106,--,27.44,--,ON,"Karthik Fast Foods, Navghar, Vasai West, Vasai-Virar, Maharashtra (SW)"
MH48G0588,--,SWM,19.4548866,72.8113949,ON,A,Crane,21-10-2024 08:31:01,21-10-2024 08:31:02,RUNNING,FMB920,12,352016706543386,4793434,--,--,ON,--,167,--,13.79,--,ON,"viva supermarket, ground floor aarti apartment, Vartak Rd, Viva Super Market, Gaothan, Virar West, Virar, Maharashtra (NE)"
MH48CB0218,--,SWM,19.4755083,72.8126083,ON,A,Forklift,21-10-2024 08:30:55,21-10-2024 08:30:55,RUNNING,FMB920,0,352016706554037,7570730,--,--,ON,--,79,--,14.32,--,ON,"Vitthal Rakhumai Temple, Deul Aali, Naringi, Virar East, Virar, Maharashtra (NE)"
MH48J553 Z8,--,RTSVVMC,19.4553116,72.8211499,ON,D,Compactor,21-10-2024 08:31:01,21-10-2024 08:31:01,STOP,FMB920,0,352016706543154,15032899,--,--,OFF,--,252,--,13.13,--,ON,"Pragati Super Market, Phoolpada Rd, RJ Nagar, Virar East, Virar, Maharashtra (NE)"
MH04B1418 Z13,--,RTSVVMC,19.4166533,72.8357366,ON,F,Forklift,21-10-2024 08:30:57,21-10-2024 08:30:57,RUNNING,FMB920,0,352016706590478,5035541,2.0 km from Rahmat Nagar,--,ON,--,358,--,13.69,--,ON,"Mangal Murti High School,, Hawai Pada, Nalasopara East, Nala Sopara, Maharashtra (SE)"
MH48AY240 Z8,--,SWM,19.40664,72.826445,ON,A,Compactor,21-10-2024 08:30:56,21-10-2024 08:30:56,RUNNING,FMB920,0,352016706553864,5925101,--,--,ON,--,269,--,27.65,--,ON,"shop no.3, Chaurasiya General Store And Pan Bhandar, Rashmi Regency 1, Nalasopara - Vasai Link Rd, behind fire brigade , opp aditi hall, Yashvant Viva Twp, Nalasopara East, Vasai-Virar, Maharashtra (SE)"
MH48C0285,--,SWM,19.4523549,72.8131033,ON,A,Truck,21-10-2024 08:31:01,21-10-2024 08:31:01,RUNNING,FMB920,0,352016706543378,4238530,2.39 km from Raj palace masjid,--,ON,--,126,--,14.02,--,ON,"Hotel Sanman Pure Veg, Raut Arcade, 1 Near, Chintamani Mandir Subway, Pimpal Wadi, Virar East, Virar, Maharashtra (SE)"
MH48Y238,--,SWM,19.4121549,72.8239983,ON,D,Compactor,21-10-2024 08:30:55,21-10-2024 08:30:56,IDLE,FMB920,0,352016706611639,5039282,1.94 km from Rehan Medical,--,ON,--,43,--,27.34,--,ON,"SPICE FAMILY CHINESE RESTAURANT, shop no 2 , Kailas darsan 2, alkapuri, Shiv Chaya Chawl, Yashvant Viva Twp, Nalasopara East, Nallasopara east, Maharashtra (SW)"
MH48CB0115,--,SWM,19.432305,72.8233416,ON,E,Forklift,21-10-2024 08:31:00,21-10-2024 08:31:00,STOP,FMB920,0,352016706610169,153467,0.48 km from Raj palace masjid,--,OFF,--,236,--,12.76,--,ON,"St. Anthonys High School., More Gaon, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48C0049,--,RTSVVMC,19.4550683,72.8294816,ON,A,Forklift,21-10-2024 08:30:55,21-10-2024 08:30:56,IDLE,FMB920,0,352016706553898,7026482,--,--,ON,--,141,--,24.73,--,ON,"Sri Sai Shantidham,Sai Baba Mandir, Vikas Nagari, Virar East, Virar, Maharashtra (NE)"
MH48B0118,--,SWM,19.4262466,72.8386383,ON,F,Crane,21-10-2024 08:30:51,21-10-2024 08:30:51,IDLE,FMB920,0,352016708219670,5769106,1.23 km from Rehan Medical,--,ON,--,53,--,14.19,--,ON,"Rana Pratap Vidhyalay, Pelhar Rd, Mahan, Nalasopara East, Bilalpada, Maharashtra (SW)"
MH48C0080,--,SWM,19.4479516,72.8090566,ON,A,Forklift,21-10-2024 08:30:58,21-10-2024 08:30:58,IDLE,FMB920,0,352016706554029,4912010,2.09 km from Raj palace masjid,--,ON,--,335,--,13.48,--,ON,"Maharaja Dinning Hall, Mayakar Wadi, Virat Nagar, Near New Platform No 1, Padman Sarkar Nagar, Virat Nagar, Virar West, Virar, Maharashtra (NW)"
MH48AY0235,--,RTSVVMC,19.4667633,72.8009649,ON,RTSVVMC,CamperVan,21-10-2024 08:30:58,21-10-2024 08:30:58,RUNNING,FMB920,8,352016706671567,18344717,--,--,ON,--,315,--,27.39,--,ON,"Mahamaya Grocery Stores, Shop Number 17 Kavya Avenue, c3, Rustomjee Global City, Virar West, Virar, Maharashtra (NW)"
MH04CB0116,--,SWM,19.4031166,72.8595349,ON,F,Forklift,21-10-2024 08:30:57,21-10-2024 08:30:58,RUNNING,FMB920,0,352016709171151,7883795,--,--,ON,--,358,--,14.2,--,ON,"Nidhi Industrial Complex, Sativali Rd, 16, Sativali Rd, Phase 2, Golani Naka, Vasai East, sativli, Maharashtra (SW)"
MH48J0760,--,SWM,19.3843,72.83606,ON,A,Crane,21-10-2024 08:31:00,21-10-2024 08:31:01,STOP,FMB920,5,352016706670924,4490488,--,--,OFF,--,57,--,12.18,--,ON,"Bank of Baroda, Gauri App, Ambika Comm Complex,Navghar Road, Vasai East, Sinnerphata, Samarth Krupa Nagar, Vasai East, Vasai-Virar, Maharashtra (SE)"
MH48C0054,--,SWM,19.4363833,72.862965,ON,F,Compactor,21-10-2024 08:30:59,21-10-2024 08:30:59,RUNNING,FMB920,3,352016706301926,3985252,--,--,ON,--,280,--,28.4,--,ON,"Dhaniv, Dhaniv Baug, Nalasopara East, Dhaniv, Maharashtra (NE)"
mh48cb0119 Z18,--,SWM,19.336685,72.8037883,ON,I,Compactor,21-10-2024 08:30:59,21-10-2024 08:31:00,IDLE,FMB920,0,352016708222237,11021993,--,--,ON,--,22,--,14.08,--,ON,"St. Peter School, Rajani Rd, Koliwada, Vasai West, Vasai-Virar, Maharashtra (SW)"
5755120532307,--,RTSVVMC,19.4080616,72.82729,ON,RTSVVMC,CamperVan,21-10-2024 08:31:00,21-10-2024 08:31:00,IDLE,FMB920,0,352016708224043,5500310,2.45 km from Sai Children School,--,ON,--,163,--,27.8,--,ON,"Saraswat Bank ATM, Nalasopara - Vasai Link Rd, Yashvant Viva Twp, Nalasopara East, Nala Sopara, Maharashtra (NE)"
MH48G1510 Z5,--,SWM,19.45507,72.8215149,ON,D,Crane,21-10-2024 08:30:58,21-10-2024 08:30:58,RUNNING,FMB920,22,352016706464906,2820731,--,--,ON,--,102,--,14.17,--,ON,"Pragati Super Market, Phoolpada Rd, RJ Nagar, Virar East, Virar, Maharashtra (NE)"
MH48BM7148,--,MEDICAL DEPT,19.4377416,72.8608466,ON,F,CamperVan,21-10-2024 08:28:55,21-10-2024 08:28:55,STOP,FMB920,0,352016708028220,3408096,--,--,OFF,--,0,--,12.72,--,ON,"Dhaniv, Nalasopara East, Dhaniv, Maharashtra (NW)"
MH48BM7004,--,MEDICAL DEPT,19.4705166,72.8149966,ON,C,CamperVan,21-10-2024 08:28:55,21-10-2024 08:28:56,STOP,FMB920,0,352016708083647,1892714,--,--,OFF,--,0,--,12.46,--,ON,"Maharaja Complex, Naringi Bypass Road, Opp. Medical College, Virar (East), Virar East, Virar, Maharashtra (NE)"
MH48BM6846,--,RTSVVMC,19.4283366,72.8445066,ON,RTSVVMC,CamperVan,21-10-2024 08:28:57,21-10-2024 08:28:57,RUNNING,FMB920,23,352592572616605,3833925,--,--,ON,--,260,--,14.08,--,ON,"Sarthak Bank, Gorai Naka, Hawai Pada, Nalasopara East, Bilalpada, Maharashtra (SW)"
MH48BM6842,--,RTSVVMC,19.4428983,72.8183933,ON,RTSVVMC,CamperVan,21-10-2024 08:28:59,21-10-2024 08:28:59,STOP,FMB920,0,352592572734747,4193745,1.03 km from Police chouki pragati Nagar,--,OFF,--,117,--,12.87,--,ON,"sai krupa pure veg restaurant, shop no 28, venice bldg. mohak city, virar -nsp_, Virar - Nala Sopara Link Rd, Ekvira Darshan, Virar East, mumbai, Maharashtra (NE)"
MH48CB0228,--,SWM,19.398235,72.8569916,ON,F,Truck,21-10-2024 08:28:50,21-10-2024 08:28:50,RUNNING,FMB920,6,352016707281028,8542177,--,--,ON,--,171,--,14.01,--,ON,"KGN Rukaya Shop, Golani Naka, Vasai East, Rajavali, Maharashtra (SE)"
MH04DD1733,--,SWM,19.4208099,72.8061,ON,E,Crane,21-10-2024 08:28:59,21-10-2024 08:28:59,STOP,FMB920,8,352016707303855,9523413,1.79 km from Raj palace masjid,--,OFF,--,176,--,13.01,--,ON,"Darul Mamur Masjid, A-2, Sriprastha, Nallasopara, Sriprastha, Nalasopara West, Nala Sopara, Maharashtra (NE)"
MH48CC1463,--,RTSVVMC,19.47205,72.8338249,ON,RTSVVMC,CamperVan,21-10-2024 08:28:57,21-10-2024 08:28:57,RUNNING,FMB920,4,352016706569258,4821317,--,--,ON,--,92,--,13.59,--,ON,"Bharat Estate, Katkari Pada, Chandansar, Virar, Maharashtra (NE)"
MH48J1173,--,FIRE DEPT,19.3486233,72.8110033,ON,D,Corner Fire,21-10-2024 08:28:30,21-10-2024 08:28:31,STOP,FMB920,0,352016707863734,915767,--,--,OFF,--,75,--,12.68,--,ON,"Foodstory, 1st Floor, Peoples Consumer Society, Tamtalao, MG Road, Besides Joggers park, Papdi, Orbhat, Vasai West, Vasai-Virar, Maharashtra (NW)"
MH48CK3158,--,FIRE DEPT,19.3980249,72.8399766,ON,H,Car,21-10-2024 08:28:38,21-10-2024 08:28:38,STOP,FMB920,0,352016707284436,7084913,--,--,OFF,--,0,--,12.72,--,ON,"Grishma Garden Marriage hall and Ground, behind balaji hotel, Gokhivare, Golani Naka, Vasai East, Vasai-Virar, Maharashtra (SW)"
